Unnamed: 0,EJEMPLAR,Título,Autor,Editorial,Colección,Año,CATEGORÍA,EDAD (literatura),CDU
1108,1,Cuentos para siete colores,"Gesumaría, Susana & Cupit, Aarón",Plus Ultra,Tejados rojos - la escalerita,1926,,,
1211,1,Cuentos para sonreir y pensar,"Banchs, Enrique",Guadalupe,Biblioteca pedagógica,1926,,,
2330,1,Cuentos para soñar 1,-,[Saldaña],Cuentos para soñar,1926,,,
4016,1,Cuentos para Veronica,"Bird, Poldy",Orión,Alfa de Orión,1926,,,
976,1,Cuentos picarescos para niños de América Latina,-,Aique,Coedición latinoamericana,1926,,,
703,3,Cuentos policiales para chicos curiosos,Antología,Letra impresa,La puerta secreta,1926,,,
2116,1,Cuentos Preguntones,"Pucci, Julia Marta",Plus Ultra,Conta conmigo,1926,,,
550,3,Cuentos que cuentan los indios,"Roldán, Gustavo",Alfaguara,Azul,1926,,,
5378,1,Cuentos que cuentan los Mapuches,"Palermo, Miguel Angel",Centro editor de America Latina,Cuentos de mi país,1992,Antología,,
5376,1,Cuentos que cuentan los Tehuelches,"Palermo, Miguel Angel",Centro editor de America Latina,Cuentos de mi país,1992,Antología,,
5377,1,Cuentos que cuentan los Tobas,"Palermo, Miguel Angel",Centro editor de America Latina,Cuentos de mi país,1992,Antología,,
913,1,Cuentos que parecen ciertos,Antología,Letra impresa,La puerta secreta,1926,,,
5642,1,Cuentos que suman,Antología,Santillana,Leer es genial: Serie paz y respeto,2003,Lit. Infantil (Verde O.),,
3892,1,Cuentos Realizados. Selección de cuentos,Antología,Embajada de las letras,-,1926,,,
4465,1,Cuentos Regionales Argentinos,Antología,Colihue,Leer y Crear,1926,,,
3894,1,Cuentos regionales Argentinos. Buenos Aires,Antología,Colihue,Colección Literaria,1926,,,
3895,1,"Cuentos regionales Argentinos. Catamarca, Córdoba, Jujuy, Salta, SDE, Tucumán",Antología,Colihue,Colección Literaria,1926,,,
3889,1,"Cuentos regionales Argentinos. La Rioja, Mnedoza, San Juan, San Luis",Antología,Colihue,Colección Literaria,1926,,,
386,1,Cuentos ridiculos,"Mariño, Ricardo",Sudamericana,Plan Flauta,1993,,,
1223,1,Cuentos ridículos,"Mariño, Jorge",Sudamericana,Pan Flauta - Rosa,1926,,,
797,1,Cuentos rusos,Anónimo,Anteojito,Biblioteca de oro del estudiante - 45,1926,,,
1231,1,Cuentos sin respiro : quince cuentos infantiles de suspenso,-,Fundación El Libro,-,1926,,,
3262,4,Cuentos sobre rieles,Antología,Cantaro,Mirador,1926,,,
1278,2,Cuentos y chinventos,"Schujer, Silvia Graciela",Colihue,Libros del malabarista -10,1926,,,
4532,2,Cuentos y leyendas de los indios americanos,Antología,Troquel,Viva la tinta!,1926,,,
4902,1,Cuentos y Monólogos,"Aleijem, Scholem",Centro editor de América Latina,Biblioteca Básica Universal,1926,,,
1460,1,Cuentos y novelas cortas,"Alarcón, Pedro Antonio de",Plaza & Janés,Biblioteca crítica de autores españoles,1926,,,
2845,1,Cuentos y novelas I,-,Billiken,Nueva biblioteca didáctica de la Argentina - Literatura I,1926,,,
1320,1,Cuentos y relatos,"Conti, Haroldo",Kapelusz,Grandes obras de la literatura universal,1926,,,
789,1,Cuentos y relatos del norte argentino,"Dávalos, Juan Carlos",Anteojito,Biblioteca de oro del estudiante - 37,1926,,,
3057,1,Cuerpo Humano y animales. Tomo I,-,Claín/ Altea,Diccionario Visual,1926,,,
4615,1,Cuestión de técnica,"Serpentini, Florencia",Cántaro,Aldea Literaria,1926,,,
748,1,Cuestiones Argentinas,"Fragueiro, Mariano",Jackson,Grandes escritores Argentinos - 38,1926,,,
2,9,Cuidado con el dinosaurio,"Accame, Jorge",Norma,Torre de papel - Naranja,2008,,,
1628,2,Cuidado que hay trampa : cuentos del mundo sobre trampas y tramposos,"Shua, Ana María",Sudamericana,-,1926,,,
5452,1,Cultura y población desde la Independencia hasta el Centenario (1816-1910),"Luna, Félix",Planeta,Momentos clave de la historia Argentina,2003,Historia Argentina,,
2959,1,Cultura y sociedad en el siglo XX,-,Genios,Historia de la humanidad - 41,1926,,,
3405,1,Cumbres Borrascosas,"Brontë, Emily",SM,La ballena blanca,1926,,,
365,2,Cupido es un muerciélago,"Heredia, María Fernanda",Norma,Torre de papel - Amarillo,2007,,,
4287,1,Cuyano Alborotador. La vida de Domingo Faustino Sarmiento,"García Hamilton, José Ignacio",Sudamericana,Narrativas Históricas,1926,,,
3389,1,Cyrano de Bergerac,"Rostand, Edmond",Cántaro,Del Mirador,1926,,,
671,2,Dailan Kifki,"Walsh, María Elena",Sudamericana,,1926,,,
1562,1,Dalila la Taimada y su torre de mentiras,"Montes, Graciela",Gramón,La mar de cuentos - Las Mil y Una Noche - 5,1926,,,
2139,1,Dame un besito,"Kaufman, Ruth",Cántaro,Rincón de lectura,1926,,,
3719,1,Damien. Profecia II,"Howard, Joseph",Javier Vergara,Novela de suspenso,1926,,,
4487,1,Dar la cara,"Viña, David",Centro editor de America Latina,Serie del encuentro,1926,,,
3455,1,David Copperfield,"Dickens, Charles",Peuser,,1926,,,
1674,1,David y Goliat,"Montes, Graciela",Gramón,La mar de cuentos - Historias de la Biblia,1926,,,
4822,1,David y Goliat. Daniel en la fosa de los leones. Libro 3,-,Ovale,Mi biblioteca de historias Bíblicas,1926,,,
4078,3,De amor y de sombra,"Allende, Isabel",Sudamericana,-,1926,,,
4129,2,De amor y otros demonios,"García Márquez, Gabriel",Sudamericana,-,1926,,,
2216,1,De Cervantes y Lope de Vega,"Menendez Pidal, Ramon",Espasa-Calpe,Colección Austral,1926,,,
526,1,De cómo decidí convertirme en hermano mayor,"Inkiow, Dimiter",Norma,Torre de papel - Roja,2007,,,
1563,1,De como el embustero enemoró a la embustera,"Montes, Graciela",Gramón,La mar de cuentos - Las Mil y Una Noche - 6,1926,,,
2280,1,De compras,-,[Sigmar],Primeras palabras,1926,,,
1956,1,De esto y de aquello : escritos no recogidos en libro : tomo I,"Unamuno, Miguel de",Sudamericana,-,1926,,,
2005,1,De esto y de aquello : escritos no recogidos en libro : tomo II,"Unamuno, Miguel de",Sudamericana,-,1926,,,
5399,1,De Europa y América I. Obra periodística (1955-1956),"García Márquez, Gabriel",Sudamericana,Biblioteca García Márquez,2008,Lit. Latinoamericana,,
5400,1,De Europa y América II. Obra periodística (1957-1960),"García Márquez, Gabriel",Sudamericana,Biblioteca García Márquez,2008,Lit. Latinoamericana,,
2107,1,"De hada, princesas, dragones y otras yerbas","Pfeiffer, María Rosa",Salim,Amaranta,1926,,,
4849,1,"De hadas, duendes y magia celta","Blanco, Eduardo M.",Altea,Mis primeros clásicos de la mitología Universal,1926,,,
314,1,De la boca de un león,"Garland, Inés",Edelvives,Alandar - 36,2022,,,
4794,1,De la Ley de Residencia al Terrorismo de Estado 1902-1983,Archivo Nacional de la Memoria,,,1926,,,
4795,1,De la Ley de Residencia al Terrorismo de Estado 1902-1984,Archivo Nacional de la Memoria,,,1926,,,
656,1,De la tierra a la luna,"Verne, Julio",Atlántida,Biblioteca Billiken,1926,,,
778,1,De los campos porteños,"Lynch, Benito",Anteojito,Biblioteca de oro del estudiante - 26,1926,,,
468,2,De repente en lo profundo del bosque,"Oz, Amos",Siruela,A través del espejo,2006,,,
2742,1,Deadpoool. Creo que los tacos son #1,"Duggan, Gerry",OVNI Press,#10,1926,,,
2571,1,Decamerón,"Boccaccio, Giovanni",Planeta,Biblioteca La Nación,1926,,,
556,4,Decir amigo,"Roldán, Elisa",Alfaguara,Roja,1926,,,
3211,1,Decir que no. Solamente ella,"Mercader, Martha",Circulo de lectores,,1926,,,
5111,22,Declaracion Universal de Derechos Humanos,"Ministerio de Justicia, Seguridad y Derechos Humanos",,,2010,Derechos Humanos,,
5133,4,Declaracion Universal de Derechos Humanos. Versión Ilustrada,"Ministerio de Justicia, Seguridad y Derechos Humanos",,,2012,Derechos Humanos,,
1280,1,"Dédalo, el hombre que aprendió a volar","Montes, Graciela",Gramón Colihue,Mitología griega,1926,,,
5396,1,Del amor y otros demonios,"García Márquez, Gabriel",Sudamericana,Biblioteca García Márquez,2008,Lit. Latinoamericana,,
4751,1,Del Cabildo al shopping. Pesadillas de la historia Argentina,"Pinti, Enrique",Sudamericana,,1926,,,
2977,1,Del huerto provinciano,"Miró, Gabriel",E. Domenech,-,1926,,,
4853,1,Delia Ceciclia Giovanola: la lucha que la parió,"Villa, Silvia Marta",,,1926,,,
3367,1,Demian,"Hesse, Hermann",Argonauta,-,1926,,,
2975,1,Dentro del cercado. La palma rota. Los pies y los zapatos de Enriqueta,"Miró, Gabriel",Losada,Biblioteca contemporanea,1926,,,
4810,1,"Derechos de niños, niñas y adolescentes",,Secretaría de Desarrollo Social,,1926,,,
4906,1,"Derechos del niño. Declaración de La Plata, su debate y aprobación",Honorable camara de Diputados de la Provinvia de Buenos Aires,Ministerio de Relaciones Exteriores,,1926,,,
5080,1,Desarme y Nuevo Orden Mundial,,Clarín,Historia Universal,2005,Historia Universal,,
3616,1,Desayuno en Tiffany`s,"Capote, Truman",Sudamericana,Narrativas contemporáneas,1926,,,
2712,1,Descubre el mundo de los insectos,"Wallace, Karen & Humpries, Tudor",El Ateneo,-,1926,,,
2337,1,Descubre los animales,-,Alfredo Ortells,-,1926,,,
5510,1,Desde el Congreso General Constituyente de 1824 hasta Rosas. Vol VII,"Levene, Ricardo",El Ateneo,Historia de la Nación Argentina. Primera Sección,1950,Historia Argentina,,
46,1,Desde el rincón,"Averbach, Márgara",Letra Impresa,Generación Z,2023,,,
3808,1,Deseo bajo los olmos. Días sin fin,"O`Neil, Eugene",Orbis,Los Premios Nobel,1926,,,
5004,1,Desigualdad y política redistributiva. Comportamiento político y economía política,"Lindbeck, Assar",Orbis/ Hypamerica,Biblioteca de Economía - 18,1983,Economía,,
3423,1,Después del funeral,"Christie, Agatha",Planeta,Biblioteca Agatha Christie,1926,,,
3073,1,Después del terremoto,"Murakami, Haruki",Tusquets,Andanzas,1926,,,
131,3,Detectives en Palermo Viejo,"Brandán Aráoz, María",Alfaguara,,2004,,,
1418,1,Detrás de las columnas,"Jamilis, Amalia",Losada,Novelistas de nuestra época,1926,,,
2349,1,Detrás del ruido. La infancia de William Burroughs,"Mancini, Pedro",Hotel de Ideas,,1926,,,
1470,1,Dialogo de la lengua,"de Valdes, Juan",Espasa-Calpe,Colección Austral,1926,,,
4739,1,Diálogos,Platón,ALBA,,1926,,,
2321,1,Diálogos de las Carmelitas,"Bernanos, Georges",Troquel,,1926,,,
1293,1,"Diardrí, una historia Celta : saga gaélica de Irlanda","Ferro, Beatriz",Página 12,Historias fantásticas de América y el mundo,1926,,,
3834,1,Diario de Adan y Eva,"Twain, Mark",Corregidor,,1926,,,
2594,1,Diario de la guerra del cerdo,"Bioy Casares, Adolfo",Planeta,Biblioteca Argentina La Nación,1926,,,
1798,2,Diario de mis vacaciones,-,IRojo,-,1926,,,
277,1,Diario de una princesa revolucionaria,"Felice, Fernanda",Sudestada,Cuadernos de Sudestada,2021,,,
5354,1,Diario de una sirena,"Dávila, Valeria",La brujita de papel,Querido diario,2019,Lit. Infantil (Rojo),,
895,1,Diarios de Adán y Eva,"Twain, Mark",Cántaro,Mirador,1926,,,
1450,1,Diccionario de historia universal,"Romero, José Luis",Atlántida,Colección Oro,1926,,,
3867,1,Diccionario del diablo,"Bierce, Ambrose",Colihue,Los fileteados,1926,,,
4286,1,Diceimbre,"Garcés, Gonzalo",Sudamericana,,1926,,,
3443,1,Dickens,"Chesterton, Gilbert K.",Tor,Ediciones Argentinas Condor,1926,,,
3774,1,Dies Irae,"Pérez Gellida, César",Suma,Conspicua,1926,,,
3153,1,Diez negritos,"Christie, Agatha",Planeta,La Nación,1926,,,
1153,1,Dimensiones del amor,"Pardo Belgrano, María Ruth",Plus Ultra,El campanario,1926,,,
192,4,Diminuto contra los fantasmas,"Cinetto, Liliana",Alfaguara,Alfaguara infantil,2013,,,
627,1,Dimitri en la tormenta,"Suez, Perla",Sudamericana,Novela,1926,,,
2067,1,Dinosaurio,-,Jardín de Genios,Grandes clásicos de oro - 6,1926,,,
2776,2,Dinosaurios,-,National Geographic,Los exploradores de National Geographic,1926,,,
5305,1,Dinosaurios ruidosos,-,Susaeta,Botones ruidosos,1926,Lit Infantil (rojo),,
1665,4,Dios habla a sus hijos : textos bíblicos,-,Verbo divino,-,1926,,,
1855,2,"Dioses, héroes y heroínas : historias de la mitología griega","Fernández, Beatriz & Stacco, Alicia (adap.)",Santillana,Ayer y siempre,1926,,,
1130,1,Discursos Magistrales,"Avellaneda, Nicolás",Jackson,Grandes escritores Argentinos - 18,1926,,,
807,1,Discursos Parlamentarios (11º y Ultimo),"Sarmiento, Domingo Faustino",Jackson,Grandes escritores Argentinos - 9,1926,,,
836,1,Discursos Parlamentarios (I),"Sarmiento, Domingo Faustino",Jackson,Grandes escritores Argentinos - 8,1926,,,
754,1,Discursos Populares,"Sarmiento, Domingo Faustino",Jackson,Grandes escritores Argentinos - 1,1926,,,
744,3,Discursos Selectos,"del Valle, Aristóbulo",Jackson,Grandes escritores Argentinos - 24,1926,,,
2482,1,Discursos y cartas,"Feijoo, B. J.",Ebro,Biblioteca Clásica Ebro,1926,,,
831,1,Discursos y escritos Políticos,"Justo, Juan B.",Jackson,Grandes escritores Argentinos - 49,1926,,,
1889,1,Disparatario : 55 versicuentos y 1 cuento de amor disparatado,"Bornemann, Elsa",Orión,Tobogán,1926,,,
2505,2,Disparates : (rayos y adivinanzas),"Chaktoura, Julia",Alfaguara,Alfaguara infantil,1926,,,
4355,1,Distancia de rescate,"Schweblin, Samanta",Random House,-,1926,,,
1748,1,Divagaciones apasionadas,"Baroja, Pío",Rafael Caro,-,1926,,,
4412,1,Divertidas aventuras de un nieto de Juan Moreira,"Payró, Roberto J.",Colihue,Leer y crear,1926,,,
1988,1,Divina comedia,"Alighieri, Dante",Clarín,Biblioteca de la literatura universal-5,1926,,,
1727,1,"Doce comedias : en verso, para niños","Pi y Arsuaga, Francisco",Garnier hermanos,-,1926,,,
4121,4,Doce cuentos peregrinos,"García Márquez, Gabriel",Sudamericana,-,1926,,,
5553,1,Documentos para la enseñanza de la historia Argentina (1890-1930) 2,"Auza, Néstor Tomás",Pannedille,,1971,Historia Argentina,,
5550,1,Documentos para la historia del General Don Manuel Belgrano,Instituto Belgraniano central,Instituto Belgraniano central,Tomo I,1981,Historia Argentina,,
811,1,Dogma Socialista,"Echeverría, Esteban",Jackson,Grandes escritores Argentinos - 10,1926,,,
3835,1,Dómina,"Tolstoi Wallach, Anne ",Circulo de Lectores,,1926,,,
5482,1,Domingo F. Sarmiento,"Luna, Félix",Planeta,Grande protagonistas de la Historia Argentina,2004,Biografías,,
2479,1,"Don Frutos Gómez, el comisario...","Ayala Gauna, B. Velmiro",Huemul,Clásicos Huemul,1926,,,
3778,1,Don Gil de las calzas verdes,"Molina, Tirso de ",Kapelusz,Grandes obras de la literatura universal,1926,,,
479,3,Don Perro de Mendoza,"Muleiro, Vicente",Alfaguara,Naranja,2003,,,
1173,5,Don Quijote de la Mancha,"Cervantes Saavedra, Miguel de",Sigmar,Estrella,1926,,,
3666,4,Don Quijote de la Mancha : (selección),"Cervantes, Miguel de",Colihue,LyC,1926,,,
1931,1,Don Quijote de la Mnacha II,"De Cervantes, Miguel",Hyspamerica,Historia Universal de la Literatura - 71,1926,,,
2032,1,Don Quijote y el caballero monstruoso,-,[Anteojito],Colección de obritas,1926,,,
1307,1,Don Ramon Maria del Valle - Inclan,"Gómez de la Serna, Ramón",Espasa-Calpe,Colección Austral,1926,,,
2563,12,Don Segundo Sombra,"Güiraldes, Ricardo",Planeta,Biblioteca La Nación,1926,,,
1381,1,Don Segundo Sombra y su vocabulario,"Becco, Horacio Jorge",Ollantay,-,1926,,,
4304,1,Don Segundo Sombra. Prosas y poemas,"Güiraldes, Ricardo",Hyspamérica,Biblioteca Ayacucho,1926,,,
3717,1,Dónde están los niños?,"Higgins Clark, Mary",Debolsillo,Best Seller,1926,,,
2710,1,Donde viven los animales,-,Guadal,Tiempo de preguntas,1926,,,
4191,1,Dones,"Mastretta, Ángeles",H Kliczkowski,mini letras,1926,,,
2586,1,Doña Bárbara,"Gallegos, Rómulo",Planeta,Biblioteca La Nación,1926,,,
4565,1,"Doña Clementina Queridita, la achicadora","Montes, Graciela",Colihue,Libros del malabarista,1926,,,
1083,1,Doña Disparate y Bambuco : teatro,"Walsh, María Elena",Alfaguara,-,1926,,,
1832,2,Doña Nostalgia,"Pessoa, Cláudia",V&R,-,1926,,,
4000,1,Doña perfecta,"Pérez Galdos, Benito",Kapelusz,Grandes Obras de la Literatura Universal,1926,,,
1523,1,Doña Perfecta : novela,"Pérez Galdós, Benito",Joyas literarias,Colección selecta,1926,,,
3759,1,Doña Rosita la soltera o El lenguaje de las flores,"García Lorca, Federico",Página 12,Biblioteca página 12,1926,,,
3806,1,Dormir con el enemigo,"Price, Nancy",Emecé,Grandes Novelistas,1926,,,
654,4,Dos años de vacaciones,"Verne, Julio",Atlántida,Nueva Biblioteca Billiken,1926,,,
41,2,Dos magias y un dinosaurio: una historia con cuatro finales y medio,"Averbach, Márgara",Alfaguara,-,1998,,,
1127,1,Dos Novelas regionales,"Echagüe, Pedro",Jackson,Grandes escritores Argentinos - 42,1926,,,
3611,1,Dracula,"Stoker, Bram",Libro Latino,,1926,,,
2518,3,Drácula,"Stoker, Bram",Latinbooks,-,1926,,,
1649,2,Dragón,"Bradbury, Ray",Libros del Zorro Rojo,,1926,,,
2397,1,Dubliners,"Joyce, James",Wordsworth,Wordsworth classics,1926,,,
5339,1,Duendes del Sur VIII. Antología Poética del grupo literario Almafuerte de Berazategui,Antología ,Grupo Literario Almafuerte,,2014,Lit. Argentina,,
3614,1,Dulces engaños,"Deveraux, Jude",Atlantida,,1926,,,
2065,1,Dumbo,-,Jardín de Genios,Grandes clásicos de oro - 1,1926,,,
5040,1,Dune. Parte I,"Herbert, Frank",Debolsillo,,2020,Lit. EEUU,,
2813,1,Dungeons & Dragons. El tesoro de los tardos,,Libros Dístein,,1926,,,
2457,1,Duque de Rivas : Romances,Duque de Rivas,Espasa-Calpe,Clásicos castellanos,1926,,,
1865,1,Ecohistorias para contar y teatralizar,"Wais de Badgen, Irene R.",Plus Ultra,-,1926,,,
3041,1,Ecología,-,Time Life Learning,Enciclopedia Ilustrada de Ciencias y Naturaleza,1926,,,
2704,2,Ecología : nuestro planeta en peligro,"Cantoni, Norma",Albatros,Ciencia y tecnología,1926,,,
3126,1,Ecología : nuestro planeta hoy,-,Billiken,Biblioteca Billiken para la familia - 21,1926,,,
2733,1,Ecología y medio ambiente,-,Visor,Enciclopedia Escolar Visor - 5,1926,,,
3843,1,Ecos,"Steel, Danielle",Sudamericana,"Biblioteca Steel, Danielle",1926,,,
2980,1,Ecos Argentinos,"Valera, Juan",Emecé,Colección Hórreo - serie blanca,1926,,,
2700,1,Ecosistemas,"Robson, Pam",Panamericana,Jóvenes científicos,1926,,,
3170,1,Ecuaciones diferenciales con aplicaciones de modelado,"Zill, Dennis G.",Cengage Learning,,1926,,,
5232,1,Edgar Allan Poe,"Buranelli, Vincent",Compañia General Fabril,Testimonios,1972,Biografía,,
4708,1,Edipo Rey y otras historias,Sófocles,Andres Bello,,1926,,,
4712,5,Edipo Rey. Hamlet,"Sófocles; Shakespeare, William",Estrada,Azulejo. Serie Roja,1926,,,
5592,1,Educación Común en el Estado de Buenos Aires,"Sarmiento, Domingo Faustino",Facsimilar,,1926,Historia Argentina,,
5581,1,Efemérides argentinas: 11 de septiembre Domingo Faustino Sarmiento,"Pigna, Felipe",Planeta,Historia de nuestra historia,2009,Historia Argentina,,
5582,1,Efemérides argentinas: 12 de octubre De cómo Colón no descubrió América,"Pigna, Felipe",Planeta,Historia de nuestra historia,2009,Historia Argentina,,
5578,1,Efemérides argentinas: 17 de agosto José de San Martín,"Pigna, Felipe",Planeta,Historia de nuestra historia,2009,Historia Argentina,,
5579,2,Efemérides argentinas: 9 de julio La independencia,"Pigna, Felipe",Planeta,Historia de nuestra historia,2009,Historia Argentina,,
5535,1,Efemerides Sanmartinianas,"Yaben, Jacinto R.",Instituto Nacional Sanmartiniano,,1978,Historia Argentina,,
5030,1,Egipto. Historia y Sociedad. 9,"Colazo, Pablo",Clarín,Grandes civilizaciones de la historia,2008,Historia,,
5031,1,Egipto. Mitos y culturas. 10,"Colazo, Pablo",Clarín,Grandes civilizaciones de la historia,2008,Historia,,
5032,1,Egipto. Mitos y culturas. 11,"Colazo, Pablo",Clarín,Grandes civilizaciones de la historia,2008,Historia,,
3986,3,Egloga I : selección de sonetos,"Vega, Garcilaso de la",Colihue,LyC,1926,,,
4740,1,Églogas. Geórgicas,Virgilio,Espasa Calpe,Colección Austral,1926,,,
4569,1,Egypt,"Tyldesley, Joyce",The five Miles Press,Insiders,1926,,,
4574,1,El (h)ijo la libertad,Mainé Margarita,Norma,Zona Libre,1926,,,
4492,1,El abogado del diablo,"West, Morris",Javier Vergara,,1926,,,
